3,V1809,聚氯乙烯1809,6525,0.38%,25,47098,47868,6500,1719,94966,6480,6500,6535,6450,3085314656
3,CS1811,玉米淀粉1811,2148,0.00%,0,-,-,2148,-,-,-,2148,-,-,-
3,JM1806,焦煤1806,1275,0.00%,0,-,-,1275,-,-,-,1275,-,-,-
3,BB1806,胶合板1806,124.00,0.00%,0.00,-,-,124.00,-,-,-,124.00,-,-,-
3,B1809,豆二1809,3707,2.09%,76,64830,57052,3631,667,121882,3680,3671,3762,3666,4533787648
3,L1901,聚乙烯1901,9070,-0.55%,-50,1834,1344,9120,106,3178,9085,9110,9120,9050,144283200
3,C1807,玉米1807,1761,0.51%,9,380932,314942,1752,4544,695874,1752,1749,1762,1751,12232000512
3,J1804,焦炭1804,1861,0.00%,0,-,-,1861,-,-,-,1861,-,-,-
3,FB1804,纤维板1804,92.65,0.00%,0.00,-,-,92.65,-,-,-,92.65,-,-,-
3,B1812,豆二1812,3521,0.00%,0,-,-,3521,-,-,-,3521,-,-,-
3,JM1901,焦煤1901,1127,-1.18%,-14,138,70,1140,12,208,1141,1131,1151,1127,14211960
3,M1901,豆粕1901,3240,3.15%,99,264450,249982,3141,4638,514432,3155,3155,3258,3153,16528894976
3,JM1812,焦煤1812,1150,0.00%,0,-,-,1150,-,-,-,1150,-,-,-
3,J1903,焦炭1903,1775,0.00%,0,-,-,1775,-,-,-,1775,-,-,-
3,CSM,玉米淀粉主力,2158,0.70%,15,65832,38858,2143,2209,104690,2135,2135,2160,2134,2250807344
3,I1903,铁矿石1903,440,-3.83%,-18,196,280,458,4,476,452,452,453,439,21186000
3,JD1804,鸡蛋1804,3291,0.00%,0,-,-,3291,-,-,-,3344,-,-,-
3,JD1806,鸡蛋1806,3383,0.95%,32,2126,1656,3351,182,3782,3330,3355,3388,3319,126940200
3,PP1812,聚丙烯1812,8879,0.00%,0,-,-,8879,-,-,-,8879,-,-,-
3,V1807,聚氯乙烯1807,6410,0.00%,0,-,-,6410,-,-,-,6410,-,-,-
3,IM,铁矿石主力,439,-4.15%,-19,1324044,1415702,458,16391,2739746,456,456,457,435,122519027712
3,M1903,豆粕1903,3200,2.66%,83,722,806,3117,16,1528,3123,3124,3206,3123,48557000
3,B1902,豆二1902,3462,0.00%,0,-,-,3462,-,-,-,3462,-,-,-
3,J1902,焦炭1902,1772,0.00%,0,-,-,1772,-,-,-,1772,-,-,-
3,PP1903,聚丙烯1903,8824,0.00%,0,-,-,8824,-,-,-,8795,-,-,-
3,JM1902,焦煤1902,1164,0.00%,0,-,-,1164,-,-,-,1164,-,-,-
3,A1907,豆一1907,3949,0.00%,0,-,-,3949,-,-,-,3949,-,-,-
3,B1805,豆二1805,3457,-0.63%,-22,23106,7220,3479,337,30326,3495,3515,3536,3432,1062894256
3,V1811,聚氯乙烯1811,6515,0.00%,0,-,-,6515,-,-,-,6515,-,-,-
3,JD1902,鸡蛋1902,3556,0.20%,7,24,16,3549,7,40,3560,3556,3590,3552,1424860
3,FB1809,纤维板1809,88.15,0.00%,0.00,-,-,88.15,-,-,-,88.15,-,-,-
3,L1810,聚乙烯1810,9090,0.00%,0,-,-,9090,-,-,-,9090,-,-,-
3,I1808,铁矿石1808,441,-3.19%,-15,2,8,455,0,10,447,450,447,436,440100
3,J1811,焦炭1811,1818,0.00%,0,-,-,1818,-,-,-,1818,-,-,-
3,JD1811,鸡蛋1811,3556,0.28%,10,98,30,3546,12,128,3555,3551,3570,3549,4560240
3,MM,豆粕主力,3223,2.16%,68,1441150,1314696,3155,28502,2755846,3161,3161,3230,3154,88017584128
3,P1811,棕榈油1811,5168,0.00%,0,-,-,5168,-,-,-,5168,-,-,-
3,B1810,豆二1810,3527,0.00%,0,-,-,3527,-,-,-,3527,-,-,-
3,BB1805,胶合板1805,137.00,0.00%,0.00,-,-,137.00,-,-,-,137.00,-,-,-
3,L1811,聚乙烯1811,9130,0.00%,0,-,-,9130,-,-,-,9130,-,-,-
3,JM1809,焦煤1809,1163,-0.90%,-11,59784,63944,1173,1051,123728,1168,1167,1192,1161,8710150656
3,I1806,铁矿石1806,430,-3.37%,-15,14,14,445,0,28,445,450,445,430,1229100
3,PP1901,聚丙烯1901,8838,0.09%,8,716,480,8830,32,1196,8828,8835,8900,8754,52832450
3,C1901,玉米1901,1790,0.45%,8,15206,6688,1782,1090,21894,1782,1781,1794,1777,391933968
3,A1807,豆一1807,3857,1.00%,38,18,12,3819,0,30,3810,3819,3900,3810,1151860
3,C1811,玉米1811,1773,0.34%,6,88,12,1767,8,100,1768,1766,1777,1768,1773660
3,A1909,豆一1909,4101,1.61%,65,12,10,4036,1,22,4035,4035,4122,4035,899920
3,BB1810,胶合板1810,134.20,0.00%,0.00,-,-,134.20,-,-,-,134.20,-,-,-
3,Y1809,豆油1809,5954,1.16%,68,360428,319916,5886,7719,680344,5882,5888,5962,5872,40385608704
3,JM1805,焦煤1805,1301,1.01%,13,192080,170192,1288,2124,362272,1284,1287,1323,1275,28200949760
3,B1808,豆二1808,3463,0.00%,0,-,-,3463,-,-,-,3463,-,-,-
3,CS1903,玉米淀粉1903,2164,0.00%,0,-,-,2164,-,-,-,2164,-,-,-
3,L1902,聚乙烯1902,9230,0.00%,0,-,-,9230,-,-,-,9230,-,-,-
3,J1807,焦炭1807,1782,-1.68%,-31,2,2,1812,0,4,1840,1812,1840,1782,724200
3,FB1810,纤维板1810,87.05,0.00%,0.00,-,-,87.05,-,-,-,87.05,-,-,-
3,JM1808,焦煤1808,1195,0.00%,0,-,-,1195,-,-,-,1195,-,-,-
3,JD1805,鸡蛋1805,3352,0.69%,23,38206,32844,3329,897,71050,3308,3327,3355,3306,2367527696
3,V1810,聚氯乙烯1810,6505,0.00%,0,-,-,6505,-,-,-,6505,-,-,-
3,I1902,铁矿石1902,445,0.00%,0,-,-,445,-,-,-,445,-,-,-
3,BB1903,胶合板1903,133.65,0.00%,0.00,-,-,133.65,-,-,-,133.65,-,-,-
3,A1905,豆一1905,4051,1.89%,75,66,46,3976,2,112,4003,3980,4069,4003,4528260
3,V1805,聚氯乙烯1805,6475,0.08%,5,68646,71762,6470,1526,140408,6460,6465,6490,6415,4528925696
3,J1901,焦炭1901,1745,-0.11%,-2,534,264,1747,17,798,1738,1736,1772,1731,139783600
3,L1807,聚乙烯1807,9245,0.00%,0,-,-,9245,-,-,-,9245,-,-,-
3,CS1809,玉米淀粉1809,2158,0.70%,15,65832,38858,2143,2209,104690,2135,2135,2160,2134,2250807344
3,JM1811,焦煤1811,1177,0.00%,0,-,-,1177,-,-,-,1177,-,-,-
3,A1811,豆一1811,3881,0.00%,0,-,-,3881,-,-,-,3881,-,-,-
3,FB1901,纤维板1901,87.05,0.00%,0.00,-,-,87.05,-,-,-,87.05,-,-,-
3,C1809,玉米1809,1760,0.63%,11,215434,142546,1749,10221,357980,1746,1745,1760,1746,6284118528
3,PP1805,聚丙烯1805,8816,0.16%,14,156064,150700,8802,2519,306764,8820,8819,8893,8709,13481143296
3,BB1804,胶合板1804,156.20,0.00%,0.00,-,-,156.20,-,-,-,156.20,-,-,-
3,Y1811,豆油1811,6030,1.48%,88,8,-,5942,0,8,5980,5942,6030,5980,481360
3,P1902,棕榈油1902,5168,0.00%,0,-,-,5168,-,-,-,5168,-,-,-
3,P1903,棕榈油1903,5146,0.00%,0,-,-,5146,-,-,-,5146,-,-,-
3,A1901,豆一1901,4000,2.04%,80,3142,2086,3920,62,5228,3921,3922,4022,3921,208067620
3,VM,聚氯乙烯主力,6475,0.08%,5,68646,71762,6470,1526,140408,6460,6465,6490,6415,4528925696
3,CM,玉米主力,1760,0.63%,11,215434,142546,1749,10221,357980,1746,1745,1760,1746,6284118528
3,L1804,聚乙烯1804,9400,0.00%,0,-,-,9400,-,-,-,9400,-,-,-
3,V1808,聚氯乙烯1808,6210,0.00%,0,-,-,6210,-,-,-,6210,-,-,-
3,BB1809,胶合板1809,130.20,0.00%,0.00,-,-,130.20,-,-,-,130.20,-,-,-
3,LM,聚乙烯主力,9145,-0.44%,-40,67854,68538,9185,2765,136392,9160,9185,9195,9110,6237572864
3,JM1810,焦煤1810,1184,1.46%,17,2,-,1167,0,2,1184,1176,1184,1184,142080
3,M1811,豆粕1811,3235,2.60%,82,484,350,3153,17,834,3172,3167,3235,3164,26771420
3,AM,豆一主力,3844,1.80%,68,106332,94118,3776,1225,200450,3783,3787,3868,3780,7674940416
3,J1806,焦炭1806,1805,0.00%,0,-,-,1805,-,-,-,1805,-,-,-
3,JD1810,鸡蛋1810,3599,0.59%,21,242,350,3578,42,592,3586,3584,3608,3581,21290100
3,L1809,聚乙烯1809,9145,-0.44%,-40,67854,68538,9185,2765,136392,9160,9185,9195,9110,6237572864
3,JM1807,焦煤1807,1248,0.00%,0,-,-,1248,-,-,-,1248,-,-,-
3,CS1807,玉米淀粉1807,2203,3.23%,69,2,-,2134,1,2,2203,2134,2203,2203,44060
3,P1806,棕榈油1806,5158,0.00%,0,-,-,5158,-,-,-,5158,-,-,-
3,P1804,棕榈油1804,5034,0.00%,0,-,-,5034,-,-,-,5034,-,-,-
3,I1805,铁矿石1805,431,-3.58%,-16,505168,503412,447,7392,1008580,441,441,445,427,44194233344
3,FB1808,纤维板1808,92.25,0.00%,0.00,-,-,92.25,-,-,-,92.25,-,-,-
3,V1804,聚氯乙烯1804,7360,0.00%,0,-,-,7360,-,-,-,7360,-,-,-
3,V1901,聚氯乙烯1901,6415,0.16%,10,1086,980,6405,100,2066,6390,6405,6635,6375,66181800
3,BB1901,胶合板1901,133.45,0.00%,0.00,-,-,133.45,-,-,-,133.45,-,-,-
3,M1807,豆粕1807,3197,1.40%,44,325790,273342,3153,2568,599132,3188,3157,3201,3147,18980181504
3,B1901,豆二1901,3772,3.88%,141,17182,3948,3631,207,21130,3685,3679,3776,3685,791087504
3,P1812,棕榈油1812,5228,0.00%,0,-,-,5228,-,-,-,5228,-,-,-
3,I1804,铁矿石1804,487,0.00%,0,-,-,487,-,-,-,487,-,-,-
3,V1806,聚氯乙烯1806,6445,0.00%,0,-,-,6445,-,-,-,6445,-,-,-
3,C1805,玉米1805,1789,0.62%,11,48374,23488,1778,2395,71862,1780,1776,1790,1780,1283612688
3,A1903,豆一1903,3997,0.43%,17,-,6,3980,0,6,3997,3980,3997,3997,239820
3,M1805,豆粕1805,3175,1.31%,41,202554,193614,3134,3872,396168,3144,3138,3180,3128,12475665408
3,FB1903,纤维板1903,87.05,0.00%,0.00,-,-,87.05,-,-,-,87.05,-,-,-
3,Y1808,豆油1808,5838,0.00%,0,-,-,5838,-,-,-,5780,-,-,-
3,PP1808,聚丙烯1808,8834,0.00%,0,-,-,8834,-,-,-,8834,-,-,-
3,P1810,棕榈油1810,5188,1.29%,66,4,2,5122,0,6,5204,5122,5204,5142,310680
4,FG808,玻璃808,1371,0.00%,0,-,-,1371,-,-,-,1363,-,-,-
4,FG901,玻璃901,1287,-0.39%,-5,368,558,1292,13444,926,1295,1293,1295,1281,23853760
4,MA808,甲醇808,2570,0.00%,0,-,-,2570,-,-,-,2570,-,-,-
4,SM807,锰硅807,7288,0.00%,0,-,-,7288,-,-,-,7288,-,-,-
4,RM805,菜粕805,2610,1.60%,41,101788,100480,2569,207350,202268,2567,2568,2610,2563,5234695936
4,OI901,菜油901,6718,0.51%,34,6916,5452,6684,74678,12368,6666,6680,6730,6666,829398080
4,TA903,PTA903,5388,-1.07%,-58,6,6,5446,4,12,5446,5446,5448,5388,325080
4,CY903,棉纱903,22000,0.00%,0,-,-,22000,-,-,-,22000,-,-,-
4,RS807,菜籽807,5347,0.00%,0,-,-,5347,-,-,-,5347,-,-,-
4,SR811,白糖811,5508,-0.22%,-12,-,2,5520,250,2,5508,5519,5508,5508,110160
4,MA811,甲醇811,2554,-0.51%,-13,4,-,2567,42,4,2565,2567,2565,2554,102400
4,SM902,锰硅902,7362,0.00%,0,-,-,7362,-,-,-,7362,-,-,-
4,SM810,锰硅810,6926,-5.90%,-434,-,40,7360,40,40,6932,7360,6934,6926,1385600
4,CY804,棉纱804,21660,0.00%,0,-,-,21660,-,-,-,21660,-,-,-
4,WH809,强麦809,2516,-0.36%,-9,48,112,2525,824,160,2524,2520,2535,2511,8067200
4,RS809,菜籽809,5278,0.59%,31,4,10,5247,4,14,5205,5247,5280,5183,735700
4,WH903,强麦903,2620,0.00%,0,-,-,2620,-,-,-,2620,-,-,-
4,PM807,普麦807,2631,0.00%,0,-,-,2631,-,-,-,2631,-,-,-
4,SFM,硅铁主力,5834,-1.09%,-64,38766,41244,5898,177888,80010,5874,5876,5878,5814,2340292496
4,LR811,晚籼稻811,3229,0.00%,0,-,-,3229,-,-,-,3229,-,-,-
4,PM809,普麦809,2631,0.00%,0,-,-,2631,-,-,-,2631,-,-,-
4,TA810,PTA810,5414,-0.37%,-20,2,2,5434,2,4,5460,5434,5460,5414,108760
4,SM808,锰硅808,7122,0.00%,0,-,-,7122,-,-,-,7122,-,-,-
4,TA902,PTA902,5430,0.00%,0,-,-,5430,-,-,-,5430,-,-,-
4,PM805,普麦805,2520,0.00%,0,-,-,2520,-,-,-,2520,-,-,-
4,AP811,苹果811,6443,-2.59%,-171,510,784,6614,5880,1294,6580,6585,6580,6428,83890020
4,LR903,晚籼稻903,3229,0.00%,0,-,-,3229,-,-,-,3229,-,-,-
4,RM807,菜粕807,2648,0.42%,11,22,1710,2637,3126,1732,2562,2618,2648,2562,45413040
4,LR807,晚籼稻807,3229,0.00%,0,-,-,3229,-,-,-,3229,-,-,-
4,JR903,粳稻903,3421,0.00%,0,-,-,3421,-,-,-,3421,-,-,-
4,AP812,苹果812,6525,-1.98%,-132,58,48,6657,1266,106,6622,6638,6622,6490,6934520
4,SF812,硅铁812,6282,0.00%,0,-,-,6282,-,-,-,6282,-,-,-
4,CF809,一号棉花809,15240,-0.16%,-25,90112,97850,15265,298144,187962,15260,15260,15270,15135,14285112064
4,CF807,一号棉花807,14910,-0.43%,-65,4,58,14975,524,62,14900,14975,14910,14850,4615900
4,CF901,一号棉花901,15715,-0.19%,-30,9026,9222,15745,86908,18248,15740,15720,15740,15615,1430643200
4,MA901,甲醇901,2608,0.04%,1,2098,1168,2607,28602,3266,2602,2601,2621,2590,85079300
4,FG805,玻璃805,1385,-0.07%,-1,55342,60256,1386,167478,115598,1387,1390,1394,1374,3199752640
4,LR805,晚籼稻805,2983,0.00%,0,-,-,2983,-,-,-,2983,-,-,-
4,AP903,苹果903,6668,-1.94%,-132,20,50,6800,72,70,6751,6800,6751,6600,4671800
4,JR901,粳稻901,3421,0.00%,0,-,-,3421,-,-,-,3421,-,-,-
4,ZC804,动力煤804,582.4,0.00%,0.0,-,-,582.4,-,-,-,582.4,-,-,-
4,CY811,棉纱811,22725,0.00%,0,-,-,22725,-,-,-,22725,-,-,-
4,CF811,一号棉花811,15535,-0.13%,-20,4,2,15555,26,6,15455,15555,15535,15455,464400
4,SF902,硅铁902,5946,0.00%,0,-,-,5946,-,-,-,5946,-,-,-
4,RS811,菜籽811,4717,0.00%,0,-,-,4717,-,-,-,4717,-,-,-
4,SR807,白糖807,5557,0.00%,0,-,-,5557,-,-,-,5560,-,-,-
4,SRM,白糖主力,5550,-0.09%,-5,70126,77620,5555,374272,147746,5550,5538,5550,5527,8180696064
4,APM,苹果主力,7194,-2.81%,-208,280024,294336,7402,54878,574360,7400,7401,7420,7176,41865100288
4,FG810,玻璃810,1360,0.97%,13,2,2,1347,42,4,1358,1353,1360,1358,108720
4,CY901,棉纱901,23585,0.00%,0,-,-,23585,-,-,-,23585,-,-,-
4,FG807,玻璃807,1355,0.00%,0,-,-,1355,-,-,-,1355,-,-,-
4,SM809,锰硅809,7058,-0.42%,-30,4606,4202,7088,14518,8808,7064,7078,7064,6976,309336960
4,JR809,粳稻809,3378,0.00%,0,-,-,3378,-,-,-,3378,-,-,-
4,SR901,白糖901,5496,-0.15%,-8,1864,1938,5504,43934,3802,5498,5492,5499,5482,208805840
4,PM811,普麦811,2520,0.00%,0,-,-,2520,-,-,-,2520,-,-,-
4,SMM,锰硅主力,7482,-0.51%,-38,65264,67494,7520,148516,132758,7508,7512,7510,7374,4935942400
4,MA807,甲醇807,2566,0.00%,0,-,-,2566,-,-,-,2566,-,-,-
4,ZC806,动力煤806,564.8,0.00%,0.0,-,-,564.8,-,-,-,564.8,-,-,-
4,FG811,玻璃811,1359,-0.37%,-5,2,-,1364,22,2,1359,1364,1359,1359,54360
4,SF810,硅铁810,6060,0.00%,0,-,-,6060,-,-,-,6060,-,-,-
4,JR807,粳稻807,3199,0.00%,0,-,-,3199,-,-,-,3199,-,-,-
4,TA809,PTA809,5398,-0.63%,-34,150848,196498,5432,927990,347346,5458,5452,5460,5394,9413076736
4,CY812,棉纱812,22345,0.00%,0,-,-,22345,-,-,-,22345,-,-,-
4,MA806,甲醇806,2647,0.04%,1,-,2,2646,8,2,2647,2646,2647,2647,52940
4,ZC810,动力煤810,568.6,0.00%,0.0,-,-,568.6,-,-,-,568.6,-,-,-
4,ZC901,动力煤901,575.8,-0.52%,-3.0,1196,1048,578.8,83,2244,577.2,578.2,580.4,575.8,129703200
4,MA809,甲醇809,2544,-0.51%,-13,107644,102776,2557,272784,210420,2549,2547,2560,2528,5355188992
4,CY806,棉纱806,22980,0.00%,0,-,-,22980,-,-,-,22980,-,-,-
4,PM903,普麦903,2520,0.00%,0,-,-,2520,-,-,-,2520,-,-,-
4,LRM,晚籼稻主力,3229,0.00%,0,-,-,3229,-,-,-,3229,-,-,-
4,WH805,强麦805,2584,0.04%,1,112,128,2583,1200,240,2591,2582,2605,2576,12465600
4,LR809,晚籼稻809,3229,0.00%,0,-,-,3229,-,-,-,3229,-,-,-
4,MA810,甲醇810,2566,0.00%,0,-,-,2566,-,-,-,2566,-,-,-
4,ZC903,动力煤903,567.2,-0.32%,-1.8,6,8,569.0,1,14,564.8,569.4,574.0,564.8,795200
4,RM809,菜粕809,2623,1.75%,45,427684,397958,2578,618374,825642,2580,2578,2624,2576,21491461376
4,CY807,棉纱807,22485,4.00%,865,2,-,21620,14,2,22485,21620,22485,22485,224850
4,CY902,棉纱902,21730,0.00%,0,-,-,21730,-,-,-,21730,-,-,-
4,SF804,硅铁804,6160,0.00%,0,-,-,6160,-,-,-,6230,-,-,-
4,RI805,早籼稻805,2871,0.00%,0,-,-,2871,-,-,-,2871,-,-,-
4,MA804,甲醇804,2622,0.00%,0,-,-,2622,-,-,-,2622,-,-,-
4,AP805,苹果805,7194,-2.81%,-208,280024,294336,7402,54878,574360,7400,7401,7420,7176,41865100288
4,SM901,锰硅901,6886,-0.63%,-44,26,40,6930,320,66,6860,6910,6908,6834,2268420
4,SF809,硅铁809,5812,-0.79%,-46,5174,5442,5858,27236,10616,5796,5812,5846,5782,308607120
4,AP807,苹果807,7404,-2.36%,-179,7580,8148,7583,7704,15728,7570,7576,7588,7330,1167804000
4,SR905,白糖905,5455,-0.07%,-4,290,382,5459,7146,672,5451,5452,5457,5444,36624000
4,WH807,强麦807,2582,0.00%,0,-,-,2582,-,-,-,2582,-,-,-
4,RI901,早籼稻901,2735,0.00%,0,-,-,2735,-,-,-,2735,-,-,-
4,TAM,PTA主力,5398,-0.63%,-34,150848,196498,5432,927990,347346,5458,5452,5460,5394,9413076736
4,OI809,菜油809,6574,0.49%,32,81472,80396,6542,282346,161868,6540,6548,6600,6532,10631490304
4,RMM,菜粕主力,2623,1.75%,45,427684,397958,2578,618374,825642,2580,2578,2624,2576,21491461376
4,SF806,硅铁806,5890,0.00%,0,-,-,5890,-,-,-,5890,-,-,-
4,TA804,PTA804,5508,0.00%,0,-,-,5508,-,-,-,5508,-,-,-
4,CY808,棉纱808,21720,0.00%,0,-,-,21720,-,-,-,21720,-,-,-
4,RM903,菜粕903,2511,2.32%,57,36,18,2454,40,54,2465,2455,2511,2456,1344600
4,ZC809,动力煤809,561.8,-0.46%,-2.6,27548,26960,564.4,1380,54508,561.0,563.2,565.0,560.0,3069890560
4,TA805,PTA805,5424,-0.48%,-26,39304,54846,5450,530986,94150,5456,5456,5456,5420,2558997008
4,CFM,一号棉花主力,15240,-0.16%,-25,90112,97850,15265,298144,187962,15260,15260,15270,15135,14285112064
4,FG903,玻璃903,1307,0.00%,0,-,-,1307,-,-,-,1307,-,-,-
4,SR805,白糖805,5602,-0.52%,-29,32374,33790,5631,229158,66164,5609,5609,5614,5584,3704522368
4,SF903,硅铁903,5916,0.00%,0,-,-,5916,-,-,-,5916,-,-,-
4,CY810,棉纱810,22945,0.00%,0,-,-,22945,-,-,-,22945,-,-,-
4,ZC807,动力煤807,565.2,-0.56%,-3.2,27998,25488,568.4,915,53486,567.8,566.6,568.0,565.0,3030516768
4,ZCM,动力煤主力,563.6,-0.46%,-2.6,70646,71500,566.2,2534,142146,562.2,564.2,567.8,562.2,8034092032
4,WH811,强麦811,2613,0.00%,0,-,-,2613,-,-,-,2613,-,-,-
4,ZC812,动力煤812,582.6,0.00%,0.0,-,-,582.6,-,-,-,582.6,-,-,-
4,ZC808,动力煤808,562.8,0.00%,0.0,-,-,562.8,-,-,-,561.4,-,-,-
4,RI811,早籼稻811,2778,0.00%,0,-,-,2778,-,-,-,2793,-,-,-
4,RM808,菜粕808,2642,2.24%,58,18,2,2584,26260,20,2605,2584,2647,2605,526000
4,OI903,菜油903,6874,0.79%,54,2,-,6820,36,2,6874,6840,6874,6874,137480
4,OI805,菜油805,6336,0.09%,6,26040,30070,6330,88500,56110,6318,6328,6362,6300,3550640800
4,TA808,PTA808,5444,0.00%,0,-,-,5444,-,-,-,5444,-,-,-
4,FGM,玻璃主力,1385,-0.07%,-1,55342,60256,1386,167478,115598,1387,1390,1394,1374,3199752640
4,RM811,菜粕811,2560,1.55%,39,92,44,2521,62828,136,2528,2516,2564,2528,3470720
4,JRM,粳稻主力,3199,0.00%,0,-,-,3199,-,-,-,3199,-,-,-
4,SR809,白糖809,5550,-0.09%,-5,70126,77620,5555,374272,147746,5550,5538,5550,5527,8180696064
4,TA806,PTA806,5428,-0.51%,-28,-,2,5456,28,2,5428,5456,5428,5428,54280
4,FG806,玻璃806,1401,-0.28%,-4,36,54,1405,850,90,1389,1405,1403,1389,2512800
4,SR903,白糖903,5479,0.00%,0,-,-,5479,-,-,-,5479,-,-,-
4,SF901,硅铁901,5800,-0.65%,-38,60,130,5838,1378,190,5800,5810,5828,5770,5506200
4,WHM,强麦主力,2584,0.04%,1,112,128,2583,1200,240,2591,2582,2605,2576,12465600
4,MA812,甲醇812,2581,0.00%,0,-,-,2581,-,-,-,2581,-,-,-
4,FG809,玻璃809,1342,-0.45%,-6,24702,31690,1348,149690,56392,1351,1351,1353,1337,1515816960
4,MAM,甲醇主力,2670,-0.15%,-4,278658,268370,2674,396554,547028,2658,2658,2678,2632,14556414976
4,ZC902,动力煤902,580.4,0.00%,0.0,-,-,580.4,-,-,-,580.4,-,-,-
4,SF807,硅铁807,6116,0.00%,0,-,-,6116,-,-,-,6116,-,-,-
4,SR907,白糖907,5464,0.00%,0,-,-,5464,-,-,-,5464,-,-,-
4,SM806,锰硅806,7876,0.00%,0,-,-,7876,-,-,-,7876,-,-,-
4,RI807,早籼稻807,2747,0.00%,0,-,-,2747,-,-,-,2747,-,-,-
4,AP901,苹果901,6604,-2.10%,-142,952,1194,6746,9280,2146,6715,6730,6726,6566,142151040
4,RI809,早籼稻809,2706,0.00%,0,-,-,2706,-,-,-,2706,-,-,-
4,PM901,普麦901,2520,0.00%,0,-,-,2520,-,-,-,2520,-,-,-
4,WH901,强麦901,2541,0.32%,8,10,18,2533,112,28,2549,2533,2549,2535,1422400
4,MA903,甲醇903,2616,0.04%,1,6,6,2615,4,12,2590,2615,2616,2590,312360
4,SF808,硅铁808,6084,0.00%,0,-,-,6084,-,-,-,6084,-,-,-
4,ZC805,动力煤805,563.6,-0.46%,-2.6,70646,71500,566.2,2534,142146,562.2,564.2,567.8,562.2,8034092032
4,PMM,普麦主力,2520,0.00%,0,-,-,2520,-,-,-,2520,-,-,-
4,CY805,棉纱805,23300,0.32%,75,2,-,23225,14,2,23300,23430,23300,23300,233000
4,FG902,玻璃902,1299,0.00%,0,-,-,1299,-,-,-,1299,-,-,-
4,CF805,一号棉花805,14755,-0.17%,-25,19052,28402,14780,136716,47454,14775,14770,14790,14665,3493800752
4,ZC811,动力煤811,567.0,-0.39%,-2.2,2,2,569.2,1,4,569.0,569.2,569.0,567.0,227200
4,SF805,硅铁805,5834,-1.09%,-64,38766,41244,5898,177888,80010,5874,5876,5878,5814,2340292496
4,TA812,PTA812,5446,0.00%,0,-,-,5446,-,-,-,5446,-,-,-
4,TA901,PTA901,5406,-0.66%,-36,896,1532,5442,12436,2428,5454,5448,5454,5398,65774520
4,MA805,甲醇805,2670,-0.15%,-4,278658,268370,2674,396554,547028,2658,2658,2678,2632,14556414976
4,TA811,PTA811,5440,0.00%,0,-,-,5440,-,-,-,5440,-,-,-
4,JR811,粳稻811,3421,0.00%,0,-,-,3421,-,-,-,3421,-,-,-
4,OIM,菜油主力,6574,0.49%,32,81472,80396,6542,282346,161868,6540,6548,6600,6532,10631490304
4,MA902,甲醇902,2594,0.00%,0,-,-,2594,-,-,-,2594,-,-,-
4,RIM,早籼稻主力,2778,0.00%,0,-,-,2778,-,-,-,2793,-,-,-
4,CY809,棉纱809,23475,0.00%,0,-,-,23475,-,-,-,23495,-,-,-
4,JR805,粳稻805,3504,0.00%,0,-,-,3504,-,-,-,3504,-,-,-
4,SR909,白糖909,5483,0.04%,2,32,22,5481,236,54,5468,5480,5490,5468,2959740
4,SM811,锰硅811,7598,0.00%,0,-,-,7598,-,-,-,7598,-,-,-
4,FG812,玻璃812,1356,0.00%,0,-,-,1356,-,-,-,1356,-,-,-
4,TA807,PTA807,5420,-0.55%,-30,30250,20244,5450,235494,50494,5466,5462,5468,5416,1373941744
4,SM812,锰硅812,7688,0.00%,0,-,-,7688,-,-,-,7688,-,-,-
4,RI903,早籼稻903,2744,0.00%,0,-,-,2744,-,-,-,2744,-,-,-
4,OI807,菜油807,6476,0.00%,0,-,-,6476,-,-,-,6476,-,-,-
4,LR901,晚籼稻901,3229,0.00%,0,-,-,3229,-,-,-,3229,-,-,-
4,SM903,锰硅903,7362,0.00%,0,-,-,7362,-,-,-,7362,-,-,-
4,RM901,菜粕901,2474,2.06%,50,25292,24830,2424,55636,50122,2424,2421,2484,2422,1233502416
4,RS808,菜籽808,5257,0.00%,0,-,-,5257,-,-,-,5257,-,-,-
4,AP810,苹果810,6374,-2.49%,-163,55824,56510,6537,35586,112334,6505,6511,6525,6360,7210719488
4,SF811,硅铁811,6224,0.00%,0,-,-,6224,-,-,-,6224,-,-,-
4,OI811,菜油811,6664,0.00%,0,-,-,6664,-,-,-,6586,-,-,-
4,CYM,棉纱主力,23300,0.32%,75,2,-,23225,14,2,23300,23430,23300,23300,233000
4,SM804,锰硅804,8470,0.00%,0,-,-,8470,-,-,-,8470,-,-,-
4,FG804,玻璃804,1596,0.00%,0,-,-,1596,-,-,-,1596,-,-,-
4,CF903,一号棉花903,15845,0.00%,0,-,-,15845,-,-,-,15915,-,-,-
4,SM805,锰硅805,7482,-0.51%,-38,65264,67494,7520,148516,132758,7508,7512,7510,7374,4935942400
4,RSM,菜籽主力,5278,0.59%,31,4,10,5247,4,14,5205,5247,5280,5183,735700
_ITFFO,IF1805,IF1805,3833.0,0.07%,2.8,126,148,3830.2,722,274,3863.0,3830.2,3880.0,3817.2,317112128
_ITFFO,ICGJ,IC隔季连续,5790.0,-0.78%,-45.8,147,142,5835.8,3980,289,5865.0,5835.8,5900.0,5777.2,337992320
_ITFFO,IHGJ,IH隔季连续,2662.0,-0.08%,-2.0,131,169,2664.0,2509,300,2671.4,2664.0,2702.4,2660.6,241676640
